acc	ApApos2	ApAbridge	ApCpos2	ApCbridge	ApGpos1	ApGpos2	ApGbridge	ApTpos1	ApTpos2	ApTbridge	CpApos2	CpAbridge	CpCpos2	CpCbridge	CpGpos1	CpGpos2	CpGbridge	CpTpos1	CpTpos2	CpTbridge	GpApos2	GpAbridge	GpCpos2	GpCbridge	GpGpos2	GpGbridge	GpTpos1	GpTpos2	GpTbridge	TpApos1	TpApos2	TpAbridge	TpCpos1	TpCpos2	TpCbridge	TpGpos1	TpGpos2	TpGbridge	TpTpos1	TpTpos2	TpTbridge
KP319188	0.9106347959450866	0.9851617608645041	1.2249999999999999	0.6610240923975108	1.0138346129017868	1.1124817552615474	1.0073537288991485	1.0	0.8166666666666667	1.1485666020110517	1.1877937561224725	1.3046998533542322	1.2758799359829909	1.0469821412846883	0.5290422486026458	0.47846577113553695	0.5776469913267698	1.04966007586447	1.3101111969008206	1.277023602233254	1.0050839120939656	1.1282707894564268	0.4002059746285917	0.4699986725057779	1.410695864843439	0.9347114022041172	1.0	0.8827712753246422	0.8663322732351291	1.0	0.7730975165185691	0.5785478731768877	1.2158626384615416	1.1622958069598386	1.458083806991197	1.0	1.0914826498422714	1.320749063992444	0.9579453755431409	0.9984797810884768	0.7893215411606104
KP319189	0.9025766688943343	0.933945466537955	1.1648408972352635	0.657916095199717	1.0273283665148127	1.125125172857756	1.0917795928866134	1.0	0.8677547604101278	1.216662387353515	1.2182428507332252	1.4080044836792627	1.3124900229398369	1.0457894908560668	0.5320075276686631	0.4502663326987546	0.5633245814613171	1.0244963323701173	1.242035892953502	1.2340008988994557	1.059492131728179	1.139964774849194	0.4082370194235367	0.476327340974413	1.3495564946980292	0.842421930598315	1.0	0.8871110107548491	0.7898674669802678	1.0	0.7752996381727726	0.5932088484233848	1.2033662784351289	1.2004948552305874	1.4347233766156557	1.0	1.001405750798722	1.302089385508531	0.9792720200055571	1.0438261353925566	0.8209564346111888
KP319190	0.9018767548396631	0.9881200240798564	1.163460280068054	0.6567364801459832	1.0196470138202753	1.1262477421808157	1.0883936250389363	1.0	0.8685816498316499	1.148850243406598	1.214435464075505	1.3509329127600798	1.3193497440252184	1.0215150151823789	0.5349119764469618	0.48782262391614	0.5639646977274251	1.0253306700599745	1.2171190226463182	1.3045340317020648	1.0544999049628951	1.1090359201538744	0.3835911430658269	0.47622198678488475	1.3456343632493744	0.8818464959699518	1.0	0.9079893627931056	0.8737337526467106	1.0	0.8193350585058508	0.5732664262571538	1.20904380369409	1.1760098412255497	1.465102570404015	1.0	1.0147770700636942	1.274876755095546	0.9786098965706196	0.9897307399544687	0.7699254807795893
KP319191	0.8996498986548737	1.0131402029478835	1.1593635889410536	0.6545149905617249	1.0203702390705505	1.1298459777788374	1.085814250638619	1.0	0.8710562414266119	1.146366154092855	1.2111896602112233	1.3463249652103966	1.3144573837622038	1.0168277213648766	0.5346688246707664	0.48928520568492156	0.5619935641454473	1.0227410504503478	1.2203584156431262	1.321740088688803	1.1150197929122814	1.0766273323919002	0.38240425647602344	0.4771950364659192	1.2726456661669754	0.8846143361164687	1.0	0.9107450335125024	0.8769260742525882	1.0	0.8179292929292931	0.574976502677394	1.2084110472980276	1.1908006520445389	1.4671205957840643	1.0	1.0180191693290737	1.2784164842219337	0.9806739019031817	0.9763640931430275	0.7561169830734535
KP319192	0.9018767548396631	0.989031627400001	1.1593635889410536	0.6559470987992734	1.0210621649757272	1.1262477421808157	1.0885273316894508	1.0	0.8710562414266119	1.1494300179254517	1.2143146328202783	1.3465154920291111	1.3145838256343616	1.0441214479932734	0.5341001308471025	0.48777598459087423	0.5619860506732457	1.022741050450348	1.2204753370649994	1.301410708559588	1.054804087253833	1.1097271793299353	0.40561106091125176	0.47575516155423786	1.3458812980087604	0.8819689773110473	1.0	0.8915390780638401	0.8744399712344934	1.0	0.8197007200720072	0.5749180156535008	1.2087352735469077	1.1711741976660945	1.4444646239190362	1.0	1.0152866242038217	1.2782545991895033	0.9806739019031817	0.9918478042789127	0.7724980426379212
KP319193	0.9015962371764007	0.9999361224488562	1.2292982456140353	0.6559922469930294	1.0264192558541663	1.1266987744981165	1.0800067852320006	1.0	0.8143465909090908	1.1497499720773652	1.2050939041126467	1.2792138004713303	1.2552969190495618	1.040284280874106	0.5320911295237354	0.44652281942780586	0.5609130928957725	1.0213420926778929	1.3060590937548486	1.2992835508029903	1.120627489963928	1.1043223820198451	0.40603713089138793	0.4761521316189603	1.2727058633097343	0.8351366950467051	1.0	0.8910303968630976	0.8754765873446498	1.0	0.7933961200090232	0.6283855125622976	1.2047379716681854	1.1265077415124385	1.4396927141414808	1.0	1.0601490947816827	1.3255287493008847	0.9817999301675978	1.0229153664794397	0.7705414489462058
KP319194	0.933768656716418	0.973519044627595	1.214186851211073	0.675373634992323	1.0358880431350257	1.0841032930585168	1.1147245794889262	1.0	0.8226361031518625	1.1115913057631923	1.1836003679373228	1.349574510206834	1.3434147217371921	0.9625546863618791	0.5269557389420744	0.44335987283159495	0.5717822573464052	1.0599918252388305	1.2624572398471658	1.4607148166049047	1.08423063230824	1.1101941959900172	0.4013900328513759	0.4638269618679312	1.3219089087013616	0.7941413153038649	1.0	0.8981670330212821	0.9215363873354118	1.0	0.8088068181818181	0.5953837964556097	1.2025427973519782	1.1492032985195602	1.5457120021071247	1.0	1.0286538857967429	1.3236948244506432	0.9476031319894348	1.0030450861560227	0.5713510025967289
KP319195	0.9337686567164181	0.9940234136912827	1.2100000000000002	0.6561852174957817	1.0372985347985346	1.0841032930585168	1.0944324346835588	1.0	0.825	1.081858871455055	1.1834981851179673	1.3355890492519304	1.379595093560298	1.0155175241941117	0.5261881254494705	0.4433209460432691	0.5745679169933808	1.0573888091822095	1.2318981162776144	1.4575926770921817	1.0381343997812413	1.1015719455696487	0.40007419950738915	0.47074660409595726	1.377916625587433	0.801616299434057	1.0	0.900555319630825	0.9715910438426931	1.0	0.8001988636363637	0.5928226180946065	1.202282181256109	1.1445877061469265	1.4996352927034167	1.0	1.042731829573935	1.338312719962071	0.9495586380832282	1.0052473763118441	0.5728269065937976
KP319196	0.9281137735639421	1.009877214212921	1.1929878048780487	0.6544414284904736	1.0292484079168882	1.092556387392113	1.0865507038079132	1.0	0.84175	1.150940966287561	1.2048682803662307	1.3124236328532541	1.3534826954357932	1.0303082409818232	0.5305040681757439	0.4464356695525927	0.5800882041827315	1.0162511492077229	1.2254471422458588	1.4345622995446912	1.1212351172604156	1.1057585559756604	0.40335943465028196	0.4752347295429251	1.2731994853782602	0.806465834547682	1.0	0.8957410557035157	0.8769143541316091	1.0	0.7940728626212497	0.588703060878063	1.2041582050386332	1.1582997402463038	1.4430407114417028	1.0	1.0472927526483942	1.3309858186548438	0.9859643740269255	1.0015367368580517	0.6598164596310444
KP319197	0.9281137735639421	1.009877214212921	1.1929878048780487	0.6544414284904736	1.0292484079168882	1.092556387392113	1.0865507038079132	1.0	0.84175	1.150940966287561	1.2048682803662307	1.3124236328532541	1.3534826954357932	1.0303082409818232	0.5305040681757439	0.4464356695525927	0.5800882041827315	1.0162511492077229	1.2254471422458588	1.4345622995446912	1.1212351172604156	1.1057585559756604	0.40335943465028196	0.4752347295429251	1.2731994853782602	0.806465834547682	1.0	0.8957410557035157	0.8769143541316091	1.0	0.7940728626212497	0.588703060878063	1.2041582050386332	1.1582997402463038	1.4430407114417028	1.0	1.0472927526483942	1.3309858186548438	0.9859643740269255	1.0015367368580517	0.6598164596310444
KP319198	0.9281137735639421	1.009877214212921	1.1929878048780487	0.6544414284904736	1.0292484079168882	1.092556387392113	1.0865507038079132	1.0	0.84175	1.150940966287561	1.2048682803662307	1.3124236328532541	1.3534826954357932	1.0303082409818232	0.5305040681757439	0.4464356695525927	0.5800882041827315	1.0162511492077229	1.2254471422458588	1.4345622995446912	1.1212351172604156	1.1057585559756604	0.40335943465028196	0.4752347295429251	1.2731994853782602	0.806465834547682	1.0	0.8957410557035157	0.8769143541316091	1.0	0.7940728626212497	0.588703060878063	1.2041582050386332	1.1582997402463038	1.4430407114417028	1.0	1.0472927526483942	1.3309858186548438	0.9859643740269255	1.0015367368580517	0.6598164596310444
KP319199	0.8982412060301508	0.9862906181449369	1.2074823943661972	0.6544150010841813	1.034901075572739	1.1277602523659307	1.0151050174773848	1.0	0.8335451977401129	1.1488349014569679	1.1903481461731336	1.281212478024574	1.2425926881187899	1.057614488278653	0.5076696629642352	0.47830380282390356	0.5586022601882732	1.0555416757752725	1.3321484009944975	1.2839205287464848	1.0338640634474643	1.1166166290209476	0.3995916279777534	0.46327171094984443	1.3104997152492506	0.9339213970600919	1.0	0.9066323505855594	0.8638602863395541	1.0	0.7741834170854272	0.6285209317572643	1.2147621398001618	1.1724718180485239	1.4513767868520422	1.0	1.0897160883280756	1.3149001852726323	0.9536245110821383	0.9918487342626132	0.7816996432572477
KP319200	0.9281137735639421	1.009877214212921	1.1929878048780487	0.6544414284904736	1.0292484079168882	1.092556387392113	1.0865507038079132	1.0	0.84175	1.150940966287561	1.2048682803662307	1.3124236328532541	1.3534826954357932	1.0303082409818232	0.5305040681757439	0.4464356695525927	0.5800882041827315	1.0162511492077229	1.2254471422458588	1.4345622995446912	1.1212351172604156	1.1057585559756604	0.40335943465028196	0.4752347295429251	1.2731994853782602	0.806465834547682	1.0	0.8957410557035157	0.8769143541316091	1.0	0.7940728626212497	0.588703060878063	1.2041582050386332	1.1582997402463038	1.4430407114417028	1.0	1.0472927526483942	1.3309858186548438	0.9859643740269255	1.0015367368580517	0.6598164596310444
KP319201	0.8982412060301508	0.9853707722843339	1.2117491166077738	0.6552007370244731	1.033424172531597	1.1277602523659307	1.0150046069636756	1.0	0.8311971830985916	1.1482649795675526	1.1904728549580252	1.2853834191539382	1.2051858998240785	1.0627702762303266	0.5084329244352515	0.47835077515486907	0.5207277887038546	1.0582111731814394	1.3619398937515301	1.2872000506141204	1.0335333599525336	1.1158049760395168	0.4009212513499847	0.46372719855608	1.3102576524042404	0.9337717948052752	1.0	0.904252459885645	0.863168829742494	1.0	0.7738978985838281	0.6267259087799618	1.2150812947436695	1.1773124138526325	1.4497657493718912	1.0	1.0891272344900107	1.3432057128536534	0.951703141928494	0.9897499237242475	0.7791295382894831
KP319202	0.9281137735639421	1.009877214212921	1.1929878048780487	0.6544414284904736	1.0292484079168882	1.092556387392113	1.0865507038079132	1.0	0.84175	1.150940966287561	1.2048682803662307	1.3124236328532541	1.3534826954357932	1.0303082409818232	0.5305040681757439	0.4464356695525927	0.5800882041827315	1.0162511492077229	1.2254471422458588	1.4345622995446912	1.1212351172604156	1.1057585559756604	0.40335943465028196	0.4752347295429251	1.2731994853782602	0.806465834547682	1.0	0.8957410557035157	0.8769143541316091	1.0	0.7940728626212497	0.588703060878063	1.2041582050386332	1.1582997402463038	1.4430407114417028	1.0	1.0472927526483942	1.3309858186548438	0.9859643740269255	1.0015367368580517	0.6598164596310444
KP319203	0.9245234224915029	1.0007179474621692	1.1865916955017302	0.6511787407119044	1.0603668082151207	1.098046743773096	1.0932124404094552	1.0	0.8454871060171921	1.1334197570277407	1.1903284086477757	1.3599290197062115	1.3311908016434646	1.0531966628859883	0.5291818180706253	0.4449684708439173	0.5396096538533887	1.029706344517721	1.2173753707747097	1.4696546847846512	1.1400305552533276	1.1044246956990003	0.40172185925791987	0.4769305190650166	1.3043851468288767	0.8187022947611877	1.0	0.9106797096980498	0.8716823921882044	1.0	0.7929511701170117	0.6046859749620489	1.1696705571278616	1.1906355235834987	1.4261184237187516	1.0	1.0535623624978847	1.3483607173103198	0.9737221554672336	0.9917442989771115	0.5951970139557157
KP319204	0.9258164622432391	0.9997477572804636	1.188845486111111	0.6522419073539832	1.0572221960568404	1.0960581706850363	1.0938257648495358	1.0	0.8441618911174785	1.1344673345385472	1.1912044169410088	1.3624467629105006	1.3367960679004651	1.0256875440288256	0.5302780366407089	0.44388258537691705	0.555097406194116	1.0137321928032115	1.218085213597994	1.485901640750716	1.1400570220428001	1.1004469622903705	0.40211549700643134	0.476223314771695	1.3004008515569208	0.8165637790820967	1.0	0.9093075934081175	0.8695431199212679	1.0	0.7926980198019802	0.5862300937261997	1.171887038375189	1.194644055287171	1.4450747855302686	1.0	1.0506916329284748	1.3363319079918567	0.9880644947124317	0.9702320640062012	0.600339596200812
KP319205	0.9188150158299412	1.0173162212470737	1.1911149825783973	0.6561867144881497	1.011471862899671	1.1036075036075035	1.0802925471340115	1.0	0.8428366762177651	1.15570672115486	1.1982600450817407	1.2924743635448823	1.3427192700288773	1.0292514314573993	0.5302579633335137	0.4996335335721614	0.5611204393648748	1.0156673994025711	1.2189957224091246	1.4341909337702725	1.166071352638517	1.0993396949464134	0.3941415902780062	0.4726627830606811	1.2436861384229805	0.8575762809842729	1.0	0.8783448830776633	0.8730338286447765	1.0	0.7958785617367709	0.581228565227672	1.216684744699376	1.1480398540329748	1.4457994657699433	1.0	1.0421888053467	1.3337415757323123	0.9862228403128285	1.012302315646549	0.6776619632052467
KP319206	0.8828731343283581	0.979487140145874	1.165292500981547	0.6622324987261977	1.024091144182803	1.1477941522670558	1.0986310924349254	1.0	0.8674850487881649	1.0398668641437727	1.2262750743294974	1.3532809380316317	1.3190482301443232	1.0487407634944503	0.5323112224962946	0.44531950553887345	0.5242129032888316	1.0259194445839888	1.2473139634424184	1.3050016301562715	1.0655805408989196	1.1260818410377378	0.4075703395834959	0.47166186342858346	1.33383308799223	0.8332789775231711	1.0	0.8865387351605641	1.014455664338143	1.0	0.7311363636363637	0.5721847103589218	1.2082733746257808	1.1345029741369246	1.4385186570837625	1.0	1.1472134595162986	1.3360024157596835	0.9781442786949367	1.019971649626993	0.7674321724267459
KP319207	0.8850858489507349	0.9823502482840232	1.165292500981547	0.6636998433397914	1.0248209482776662	1.144184736693889	1.0702965710876182	1.0	0.8674850487881649	1.0426665109684843	1.1994555821494153	1.3534899011657642	1.3191625029756868	1.0484316311583168	0.5317413140052712	0.4816150762428677	0.5242061185290268	1.0259194445839888	1.2474186634384554	1.304991458593641	1.0684704346491194	1.1228708429011203	0.40749426893706026	0.47025462323050715	1.3299806933784413	0.8709659859267328	1.0	0.8861924744972466	1.0115798485890362	1.0	0.7327124629756209	0.5721334858595475	1.2085653648676205	1.1343186140201633	1.4382005905215252	1.0	1.1441090146750523	1.335843264402342	0.9781442786949368	1.019725313871358	0.7673604389166829
KP319208	0.9281137735639421	1.009877214212921	1.1929878048780487	0.6544414284904736	1.0292484079168882	1.092556387392113	1.0865507038079132	1.0	0.84175	1.150940966287561	1.2048682803662307	1.3124236328532541	1.3534826954357932	1.0303082409818232	0.5305040681757439	0.4464356695525927	0.5800882041827315	1.0162511492077229	1.2254471422458588	1.4345622995446912	1.1212351172604156	1.1057585559756604	0.40335943465028196	0.4752347295429251	1.2731994853782602	0.806465834547682	1.0	0.8957410557035157	0.8769143541316091	1.0	0.7940728626212497	0.588703060878063	1.2041582050386332	1.1582997402463038	1.4430407114417028	1.0	1.0472927526483942	1.3309858186548438	0.9859643740269255	1.0015367368580517	0.6598164596310444
KP319209	0.9281137735639421	1.009877214212921	1.1929878048780487	0.6544414284904736	1.0292484079168882	1.092556387392113	1.0865507038079132	1.0	0.84175	1.150940966287561	1.2048682803662307	1.3124236328532541	1.3534826954357932	1.0303082409818232	0.5305040681757439	0.4464356695525927	0.5800882041827315	1.0162511492077229	1.2254471422458588	1.4345622995446912	1.1212351172604156	1.1057585559756604	0.40335943465028196	0.4752347295429251	1.2731994853782602	0.806465834547682	1.0	0.8957410557035157	0.8769143541316091	1.0	0.7940728626212497	0.588703060878063	1.2041582050386332	1.1582997402463038	1.4430407114417028	1.0	1.0472927526483942	1.3309858186548438	0.9859643740269255	1.0015367368580517	0.6598164596310444
KP319210	0.9281137735639421	1.009877214212921	1.1929878048780487	0.6544414284904736	1.0292484079168882	1.092556387392113	1.0865507038079132	1.0	0.84175	1.150940966287561	1.2048682803662307	1.3124236328532541	1.3534826954357932	1.0303082409818232	0.5305040681757439	0.4464356695525927	0.5800882041827315	1.0162511492077229	1.2254471422458588	1.4345622995446912	1.1212351172604156	1.1057585559756604	0.40335943465028196	0.4752347295429251	1.2731994853782602	0.806465834547682	1.0	0.8957410557035157	0.8769143541316091	1.0	0.7940728626212497	0.588703060878063	1.2041582050386332	1.1582997402463038	1.4430407114417028	1.0	1.0472927526483942	1.3309858186548438	0.9859643740269255	1.0015367368580517	0.6598164596310444
KP319211	0.9281137735639421	1.009877214212921	1.1929878048780487	0.6544414284904736	1.0292484079168882	1.092556387392113	1.0865507038079132	1.0	0.84175	1.150940966287561	1.2048682803662307	1.3124236328532541	1.3534826954357932	1.0303082409818232	0.5305040681757439	0.4464356695525927	0.5800882041827315	1.0162511492077229	1.2254471422458588	1.4345622995446912	1.1212351172604156	1.1057585559756604	0.40335943465028196	0.4752347295429251	1.2731994853782602	0.806465834547682	1.0	0.8957410557035157	0.8769143541316091	1.0	0.7940728626212497	0.588703060878063	1.2041582050386332	1.1582997402463038	1.4430407114417028	1.0	1.0472927526483942	1.3309858186548438	0.9859643740269255	1.0015367368580517	0.6598164596310444
KP319212	0.9258164622432391	0.9997477572804636	1.188845486111111	0.6522419073539832	1.0572221960568404	1.0960581706850363	1.0938257648495358	1.0	0.8441618911174785	1.1344673345385472	1.1912044169410088	1.3624467629105006	1.3367960679004651	1.0256875440288256	0.5302780366407089	0.44388258537691705	0.555097406194116	1.0137321928032115	1.218085213597994	1.485901640750716	1.1400570220428001	1.1004469622903705	0.40211549700643134	0.476223314771695	1.3004008515569208	0.8165637790820967	1.0	0.9093075934081175	0.8695431199212679	1.0	0.7926980198019802	0.5862300937261997	1.171887038375189	1.194644055287171	1.4450747855302686	1.0	1.0506916329284748	1.3363319079918567	0.9880644947124317	0.9702320640062012	0.600339596200812
KP319213	0.9281137735639421	1.009877214212921	1.1929878048780487	0.6544414284904736	1.0292484079168882	1.092556387392113	1.0865507038079132	1.0	0.84175	1.150940966287561	1.2048682803662307	1.3124236328532541	1.3534826954357932	1.0303082409818232	0.5305040681757439	0.4464356695525927	0.5800882041827315	1.0162511492077229	1.2254471422458588	1.4345622995446912	1.1212351172604156	1.1057585559756604	0.40335943465028196	0.4752347295429251	1.2731994853782602	0.806465834547682	1.0	0.8957410557035157	0.8769143541316091	1.0	0.7940728626212497	0.588703060878063	1.2041582050386332	1.1582997402463038	1.4430407114417028	1.0	1.0472927526483942	1.3309858186548438	0.9859643740269255	1.0015367368580517	0.6598164596310444
AB519642	0.8535540121176298	1.0758729732038614	0.9552464755416784	0.6340342393199936	1.0791869309609126	1.1860508776870364	1.1153342713310541	1.0	1.0336894586894585	1.2635970326454795	1.2524596759041975	1.171502995740207	1.0271443352147591	1.1105482740501724	0.4488801706198881	0.43065095043790297	0.5206025246432388	0.927677614438482	1.4303275827630073	1.1537172957437671	1.4136163176066032	1.2496492459088158	0.788701422519935	0.39779874213836475	1.0235668530165385	0.9886833612631988	1.0	0.5470485045010414	0.7113523863336099	1.0	0.7117616934107204	0.6281224451579105	1.1893672238157786	1.051542149719419	1.1501213500470662	1.0	1.385112432153011	1.255564531597439	1.0575938998600067	0.9081982837372233	0.9697939823038884
AF070449	0.7871724500921087	0.9743768623580595	1.0015873015873014	0.6541523347582588	1.107280219585964	1.2599770378874857	1.0267656004941688	1.0	0.998812821527503	1.243385490086009	1.1891688388911625	1.2193578838550598	0.8692756236873245	0.9952685271313887	0.4461580575401714	0.5239854244591556	0.4393270256644742	0.9791324002706118	1.5179370808339578	1.2888703269714488	1.3290778687458706	1.4032351195777437	0.7081601679849117	0.3485443786982248	1.057299207539088	1.040443751238645	1.0	0.678558516066777	0.6865310161243354	1.0	0.7222270476852254	0.5895591464241166	1.1611774327656887	1.1397128967824226	1.2958180013670277	1.0	1.3162065331928348	1.3359287592245994	1.016510720055763	0.897151260216819	0.9166515524207278
AF351847	0.8897058823529411	1.0167340073648095	0.9670329670329669	0.5686223823336065	1.0963876984454135	1.1415094339622642	1.1001722156704343	1.0	1.0254237288135593	1.359621299901618	1.1871158962856558	1.1925031907683912	0.9365914023245013	0.9789069973337192	0.47006863761900874	0.5180234894380866	0.5994648070555356	0.9249774615628272	1.4524192237167115	1.3783941205823664	1.3357784998106323	1.3071235292088017	0.7296335255344177	0.4336728071525258	1.0216221730227215	0.8430635905787073	1.0	0.6958605737025388	0.7411829129985525	1.0	0.7625929682217715	0.6114291354993913	1.1525762047182382	1.195080325684235	1.3279341655720667	1.0	1.3497027655724996	1.2712050937101027	1.060307905251887	0.8243142787915549	0.8371595951707248
AF351852	0.8061934715450181	1.0085293971052092	1.0263107539226943	0.6501625834566046	1.0765974071325166	1.2421072209048218	1.0161035266257112	1.0	0.9805749805749806	1.2767575086878773	1.1872893715691741	1.1574895028659853	0.8832000949854691	1.0067921267895328	0.4496130765242523	0.5572495720734983	0.45072499157484663	0.9352280409797702	1.5027208082199837	1.3421911856699555	1.3601893677966295	1.3360396120695868	0.7215722844840051	0.3526959022286125	1.0142533509219736	1.119035865593345	1.0	0.6359816135296179	0.60964974040813	1.0	0.7439160718892425	0.6314189586058955	1.191530619063886	1.0964824346453121	1.2585601570122533	1.0	1.2867750608116761	1.3018666361440063	1.0505885411166442	0.934481932803721	0.9632271290326996
AY854587	0.8091455144351871	1.0250523800185187	0.947376044030319	0.4376545879745349	1.1628002181504264	1.2345796618242437	1.0657983472931503	1.0	1.0388896817468245	1.269947815568884	1.131655551274748	1.2606118791548122	1.01708446070401	1.0171621536953595	0.3570735004409861	0.48710706878678445	0.6147015888267346	0.9829057514251094	1.491175535079678	0.9619284260595594	1.429706784870513	1.39919023393289	0.7171024422254647	0.33429422146830734	1.0030081409419849	1.0003039371551479	1.0	0.5935611560723626	0.7170518392577958	1.0	0.7008888502851849	0.6050793557351295	1.1578332624734768	1.1711137893655517	1.3897260310494357	1.0	1.3519233215997284	1.1800240854189448	1.013401165366891	0.8735257682381532	1.0305637317542453
AY854592	0.8623218074217442	1.120406957305975	0.9123619689313119	0.6909320142292735	1.1435084351140634	1.1709255579686706	0.94012411458736	1.0	1.0676417479234381	1.115420406040627	1.2063834481505722	1.2240131264565444	1.0342196956499217	1.1145910839482511	0.38763723807573613	0.5629085270471909	0.386305492919717	0.9675975914181363	1.3227147672396997	1.6125682291527164	1.2773320971076578	1.2308573071277156	0.865400365020126	0.3511788521076447	1.1048476926123985	1.190422352176738	1.0	0.5831622064779057	0.9543313422409189	1.0	0.6783042394014963	0.6285724104674121	1.150372668901266	1.1521038797644119	1.117319318000348	1.0	1.3853004792400017	1.3592430097655002	1.0263836628754883	0.8840157348238489	0.6349704106589765
AY854594	0.8342204191014998	1.121230665561334	0.9692307692307693	0.6897083140828385	1.1469122636126952	1.2064522109947158	0.9543501604705952	1.0	1.0238353196099677	1.115020051120669	1.2054732848211076	1.2587269282216889	1.0296625865854885	1.1099158730688283	0.38678387071330284	0.5067774760036067	0.40447849838913	0.9656117718201975	1.3740827501085855	1.5256692763296265	1.3421946953281336	1.236060963833437	0.8631579700650841	0.3519350215002389	1.0316937243358648	1.1744481172968289	1.0	0.5847119888686401	0.7632821582145192	1.0	0.6785622151517756	0.6006456480055224	1.1481110049042278	1.1151932724372917	1.1163944516817348	1.0	1.3890921466859525	1.344990392505473	1.028141678339344	0.9095208572006198	0.757408871881344
AY877433	0.7629513343799058	1.0157490701933396	1.0424901185770752	0.5076614452887496	1.1799443131862133	1.2833020637898684	1.0382090996174071	1.0	0.9671504965622613	1.1550324655293887	1.0967249095658897	1.4174336774187988	1.082321901131305	0.9288056152973444	0.4213940036633568	0.55343209501929	0.48824517312185256	0.891060659618454	1.396954551034511	1.3444581392195498	1.5151864638070796	1.4712003969825456	0.7629240083966469	0.3931674836481871	0.8671046866472447	1.0387259913458593	1.0	0.6468033986342184	0.773737086195408	1.0	0.664308905380334	0.43536336595254677	1.1317055255674182	1.071588449631517	1.3031768213492354	1.0	1.458223467369809	1.2853842999876333	1.0904383975812546	0.8938062937840542	0.9813067746986652
AY877434	0.8414918414918414	1.0581376704665715	0.9431547480031761	0.5981973923296455	1.0799188603020733	1.2002469839460435	1.052585625996049	1.0	1.042791842475387	1.191010331979221	1.19173179071932	1.231224663657176	0.8729911819571091	0.9036696055485114	0.44838789296983883	0.5241253759428252	0.44410616997902425	0.9765027520405074	1.5341716848851774	1.456993077489907	1.308325679568846	1.277583115708916	0.8691915037805813	0.4200626959247648	1.0753132636830067	1.0364933728251633	1.0	0.5247796402151969	0.7663227940605954	1.0	0.769915290493711	0.5726163529193288	1.1896666247364227	1.1362548574019435	1.3653416383213852	1.0	1.2960020612358827	1.2816429064457595	1.0187120230542401	0.8440142098789409	0.8083525343559973
AY877435	0.7889367490364997	1.0730684496969956	1.0015822784810127	0.6369132000997526	1.1041125575731117	1.2653177543459677	0.9970022412519223	1.0	0.9988078123356359	1.1877916634933827	1.1787858049857036	1.1399214830820115	0.8689211540427706	0.9760471846479081	0.4461327768357897	0.46504595302341306	0.43309410005278287	0.9750135087294342	1.579696484569723	1.456446329015587	1.3785819870967957	1.325781370450122	0.7605956351737885	0.3488648237864539	1.0753751807448584	1.0576761682328775	1.0	0.579221838537026	0.639722399239761	1.0	0.7450053028348668	0.6249044442509702	1.174490939898037	1.132590071632368	1.3239239521837425	1.0	1.23717095375102	1.3413040515604902	1.0199714055937805	0.930975189317599	0.8449483675759827
GU592648	0.8511895965715975	1.0579697264236976	0.9618233618233619	0.6344998101474278	1.0808926212562755	1.1902512752692236	1.0903421296867701	1.0	1.0283958465776648	1.3216807748798625	1.2509675041578232	1.2059335171938137	1.029933695739906	1.1181607864793666	0.4490638088199064	0.37395981227332714	0.4847923149375916	0.9312427409988385	1.4684187068081103	1.0822056120102401	1.3493594096546435	1.2577058910121006	0.7822537318472955	0.39950134253931724	1.0289107900794696	0.9388364255291569	1.0	0.5921162285163065	0.6327166806524157	1.0	0.7115056333219529	0.6196430497899067	1.1858752579292084	1.0137102014294996	1.1445945302812581	1.0	1.3903676088087393	1.3127237537539707	1.0542521994134897	0.9353583683727227	1.0166029685728009
KF656696	0.8300803673938004	1.1400304394993774	0.9467455621301775	0.688471720369562	1.1421677185938635	1.2139925373134328	0.9496067216479882	1.0	1.0407239819004526	1.146304024150045	1.2849210256504504	1.2548111934907127	1.0372720144120229	1.1221264512914682	0.3888758819829869	0.40246893248824955	0.38844792756135643	0.9707365804926781	1.3664606420833538	1.4272588799464958	1.269902506350302	1.205540277277325	0.8704086006559365	0.3540384615384616	1.1138286713286714	1.1810001885369534	1.0	0.5817272343245093	0.7171676020355114	1.0	0.675194660734149	0.606281446954671	1.148297409756294	1.0922449120829687	1.114382890161036	1.0	1.3952054794520548	1.3531165461486052	1.0236404292676782	0.9314424825260739	0.8333836832223985
KF656697	0.8300803673938004	1.1400304394993774	0.9467455621301775	0.688471720369562	1.1421677185938635	1.2139925373134328	0.9496067216479882	1.0	1.0407239819004526	1.146304024150045	1.2849210256504504	1.2548111934907127	1.0372720144120229	1.1221264512914682	0.3888758819829869	0.40246893248824955	0.38844792756135643	0.9707365804926781	1.3664606420833538	1.4272588799464958	1.269902506350302	1.205540277277325	0.8704086006559365	0.3540384615384616	1.1138286713286714	1.1810001885369534	1.0	0.5817272343245093	0.7171676020355114	1.0	0.675194660734149	0.606281446954671	1.148297409756294	1.0922449120829687	1.114382890161036	1.0	1.3952054794520548	1.3531165461486052	1.0236404292676782	0.9314424825260739	0.8333836832223985
