"","Accession","Hamming","Miyata","Hamming_stop0","Miyata_stop0","Hamming_norm","Miyata_norm","Hamming_stop0_norm","Miyata_stop0_norm"
"197","KR906746","7.00888888888889","15.3996444444444","6.59555555555556","11.2663111111111","7.02740740740741","15.1749055555556","6.64333333333333","11.3341648148148"
"198","KR906747","7.00888888888889","15.3996444444444","6.59555555555556","11.2663111111111","7.02740740740741","15.1749055555556","6.64333333333333","11.3341648148148"
"199","KR906748","7.00888888888889","15.4298666666667","6.59333333333333","11.2743111111111","7.01777777777778","15.1889740740741","6.6337037037037","11.3482333333333"
"200","KR906749","7.01333333333333","15.3781555555556","6.60444444444444","11.2892666666667","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"201","KR906750","7.00888888888889","15.3319111111111","6.60666666666667","11.3096888888889","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"202","KR906751","7.01111111111111","15.3930444444444","6.59777777777778","11.2597111111111","7.03185185185185","15.1829018518519","6.6462962962963","11.3273462962963"
"203","KR906752","7.00888888888889","15.4298666666667","6.59333333333333","11.2743111111111","7.01777777777778","15.1889740740741","6.6337037037037","11.3482333333333"
"204","KR906754","7.00888888888889","15.3319111111111","6.60666666666667","11.3096888888889","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"205","KR906755","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"206","KR906756","7.00888888888889","15.3477111111111","6.60444444444444","11.3032666666667","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"207","KR906757","7.01333333333333","15.3707555555556","6.60222222222222","11.2596444444444","7.03037037037037","15.1764685185185","6.64481481481482","11.320912962963"
"208","KR906759","7.01111111111111","15.3387333333333","6.60666666666667","11.2942888888889","7.01703703703704","15.1602962962963","6.63296296296296","11.3195555555556"
"209","KR906760","7.00888888888889","15.3698666666667","6.60222222222222","11.3032","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"210","KR906762","7.01333333333333","15.3858666666667","6.60444444444444","11.2969777777778","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"211","KR906763","7.01111111111111","15.3187333333333","6.60888888888889","11.2965111111111","7.01703703703704","15.1568685185185","6.63296296296296","11.3161277777778"
"212","KR906765","7.00888888888889","15.3219111111111","6.60666666666667","11.2996888888889","7.01481481481482","15.1586555555556","6.63074074074074","11.3179148148148"
"213","KR906766","7.00888888888889","15.3206222222222","6.60666666666667","11.2984","7.01481481481482","15.1586555555556","6.63074074074074","11.3179148148148"
"214","KR906767","7.00888888888889","15.3458444444444","6.60444444444444","11.3014","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"215","KR906768","7.00888888888889","15.3319111111111","6.60666666666667","11.3096888888889","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"216","KR906770","7.01111111111111","15.3481555555556","6.60444444444444","11.2814888888889","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"217","KR906771","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"218","KR906772","7.00888888888889","15.3698666666667","6.60222222222222","11.3032","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"219","KR906773","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"220","KR906774","7.01111111111111","15.3555555555556","6.60444444444444","11.2888888888889","7.01703703703704","15.1602962962963","6.63296296296296","11.3195555555556"
"221","KR906776","7.01111111111111","15.3481555555556","6.60444444444444","11.2814888888889","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"222","KR906780","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"223","KR906782","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"224","KR906784","7.01111111111111","15.3481555555556","6.60444444444444","11.2814888888889","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"225","KR906789","7.01111111111111","15.3481555555556","6.60444444444444","11.2814888888889","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"226","KR906790","6.99777777777778","15.2724666666667","6.60222222222222","11.3169111111111","7.01703703703704","15.1631740740741","6.63296296296296","11.3224333333333"
"227","KR906792","7.00444444444444","15.3278","6.60222222222222","11.3055777777778","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"228","KT336432","7.01111111111111","15.3900888888889","6.6","11.2789777777778","7.01777777777778","15.1809814814815","6.63259259259259","11.3291296296296"
"229","KT336433","7.00666666666667","15.4171333333333","6.59111111111111","11.2615777777778","7.01777777777778","15.1809814814815","6.63259259259259","11.3291296296296"
"230","KT336434","7.00888888888889","15.4459555555556","6.59111111111111","11.2681777777778","7.01777777777778","15.1809814814815","6.63259259259259","11.3291296296296"
"231","KT336435","7.01111111111111","15.4794888888889","6.58666666666667","11.2350444444444","7.01777777777778","15.1809814814815","6.63259259259259","11.3291296296296"
"232","KT336436","7.00888888888889","15.3992444444444","6.59555555555556","11.2659111111111","7.01777777777778","15.1809814814815","6.63259259259259","11.3291296296296"
"233","KT336437","7.00666666666667","15.4611777777778","6.58222222222222","11.2167333333333","7.01333333333333","15.1650259259259","6.62814814814815","11.3131740740741"
"234","KX148203","7.00666666666667","15.4237555555556","6.59111111111111","11.2682","7.01777777777778","15.1809814814815","6.63259259259259","11.3291296296296"
"235","KX148204","7.00666666666667","15.3856666666667","6.59777777777778","11.2967777777778","7.01777777777778","15.1711259259259","6.63481481481481","11.3414962962963"
"236","KX148205","7.00666666666667","15.3346666666667","6.60444444444444","11.3124444444444","7.01185185185185","15.1665518518519","6.62814814814815","11.3295148148148"
"237","KX148206","7.00888888888889","15.3355777777778","6.60444444444444","11.2911333333333","7.01703703703704","15.1631740740741","6.63296296296296","11.3224333333333"
"238","KX148208","7.01555555555556","15.3724222222222","6.60666666666667","11.2835333333333","7.02296296296296","15.1739203703704","6.63777777777778","11.3220685185185"
"239","KY210222","7.01333333333333","15.3382666666667","6.61111111111111","11.3160444444444","7.01481481481482","15.1586555555556","6.63074074074074","11.3179148148148"
"240","KY210223","7.01111111111111","15.3555555555556","6.60444444444444","11.2888888888889","7.01703703703704","15.1602962962963","6.63296296296296","11.3195555555556"
"241","KY210224","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"242","KY210226","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"243","KY210227","7.01111111111111","15.3481555555556","6.60444444444444","11.2814888888889","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"244","KY210229","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"245","KY210231","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"246","KY210232","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"247","KY210234","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"248","KY210235","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"249","KY210238","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"250","KY210239","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"251","KY210243","7.00888888888889","15.3278222222222","6.60666666666667","11.3056","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"252","KY210244","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"253","KY210245","6.99777777777778","15.2724666666667","6.60222222222222","11.3169111111111","7.01703703703704","15.1631740740741","6.63296296296296","11.3224333333333"
"254","KY210247","7.00888888888889","15.3331111111111","6.60666666666667","11.3108888888889","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"255","KY210248","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"256","KY210249","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"257","KY210250","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"258","KY210251","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"259","KY210252","6.99777777777778","15.2724666666667","6.60222222222222","11.3169111111111","7.01703703703704","15.1631740740741","6.63296296296296","11.3224333333333"
"260","KY210253","7.01111111111111","15.3557333333333","6.60222222222222","11.2668444444444","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"261","KY210254","7.01111111111111","15.3557333333333","6.60222222222222","11.2668444444444","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"262","KY210255","7.01111111111111","15.3557333333333","6.60222222222222","11.2668444444444","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"263","KY210256","7.01111111111111","15.3557333333333","6.60222222222222","11.2668444444444","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"264","KY210257","7.01111111111111","15.3481555555556","6.60444444444444","11.2814888888889","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"265","KY210258","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"266","KY210260","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"267","KY210263","7.00222222222222","15.2902666666667","6.60444444444444","11.3124888888889","7.01703703703704","15.1631740740741","6.63296296296296","11.3224333333333"
"268","KY210264","7.01111111111111","15.3476444444444","6.60444444444444","11.2809777777778","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"269","KY210265","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"270","KY210266","7.01111111111111","15.3557333333333","6.60222222222222","11.2668444444444","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"271","KY210267","7.00888888888889","15.3477111111111","6.60444444444444","11.3032666666667","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"272","KY210269","7.01111111111111","15.3481555555556","6.60444444444444","11.2814888888889","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"273","KY210270","7.01111111111111","15.3481555555556","6.60444444444444","11.2814888888889","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"274","KY210271","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"275","KY210272","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"276","KY210273","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"277","KY210278","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"278","KY210279","7.00888888888889","15.3473333333333","6.60222222222222","11.2806666666667","7.01703703703704","15.1500592592593","6.63314814814815","11.3111703703704"
"279","KY210280","7.01111111111111","15.3555555555556","6.60444444444444","11.2888888888889","7.01703703703704","15.1602962962963","6.63296296296296","11.3195555555556"
"280","KY210281","7.01111111111111","15.3555555555556","6.60444444444444","11.2888888888889","7.01703703703704","15.1602962962963","6.63296296296296","11.3195555555556"
"281","KY210282","7.01111111111111","15.3555555555556","6.60444444444444","11.2888888888889","7.01703703703704","15.1602962962963","6.63296296296296","11.3195555555556"
"282","KY210286","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"283","KY210287","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"284","KY210288","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"285","KY210289","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"286","KY210290","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"287","KY210292","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"288","KY210293","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"289","KY210294","7.01111111111111","15.3481555555556","6.60444444444444","11.2814888888889","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"290","KY210295","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"291","KY210296","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"292","KY210299","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"293","KY210300","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"294","KY210303","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"295","KY210304","7.01111111111111","15.3481555555556","6.60444444444444","11.2814888888889","7.01703703703704","15.1513574074074","6.63296296296296","11.3106166666667"
"296","KY210307","7.00888888888889","15.3456","6.60444444444444","11.3011555555556","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"297","KY210311","7.00222222222222","15.2902666666667","6.60444444444444","11.3124888888889","7.01703703703704","15.1631740740741","6.63296296296296","11.3224333333333"
"298","KY563717","7","15.3883111111111","6.58666666666667","11.2549777777778","7.01333333333333","15.1596148148148","6.62814814814815","11.307762962963"
"299","LC029890","7.01555555555556","15.4002666666667","6.60444444444444","11.2891555555556","7.02444444444444","15.1953240740741","6.63814814814815","11.3323611111111"
"300","MN726804","7.01111111111111","15.3419333333333","6.60666666666667","11.2974888888889","7.02074074074074","15.1825444444444","6.63407407407407","11.3158777777778"
"301","MN726826","7.01333333333333","15.3783111111111","6.60444444444444","11.2894222222222","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"302","MN726827","7.01333333333333","15.3742222222222","6.60444444444444","11.2853333333333","7.0162962962963","15.1745481481481","6.63111111111111","11.3226962962963"
"303","MT454631","7.01111111111111","15.3900888888889","6.6","11.2789777777778","7.01777777777778","15.1809814814815","6.63259259259259","11.3291296296296"
"304","MT454634","7.01111111111111","15.3900888888889","6.6","11.2789777777778","7.01777777777778","15.1809814814815","6.63259259259259","11.3291296296296"
"305","MT454635","7.01111111111111","15.3895777777778","6.6","11.2784666666667","7.01777777777778","15.1809814814815","6.63259259259259","11.3291296296296"
"306","MT454636","7.01111111111111","15.3900888888889","6.6","11.2789777777778","7.01777777777778","15.1809814814815","6.63259259259259","11.3291296296296"
"307","MT454637","7.01111111111111","15.3900888888889","6.6","11.2789777777778","7.01777777777778","15.1809814814815","6.63259259259259","11.3291296296296"
"308","MT454639","7.01111111111111","15.3900888888889","6.6","11.2789777777778","7.01777777777778","15.1809814814815","6.63259259259259","11.3291296296296"
"309","MT454641","7.01111111111111","15.3900888888889","6.6","11.2789777777778","7.01777777777778","15.1809814814815","6.63259259259259","11.3291296296296"
"310","MT454643","7.00666666666667","15.3494888888889","6.6","11.2828222222222","7.02","15.1656925925926","6.63555555555556","11.3212481481481"
"311","MT454644","7.00888888888889","15.4161333333333","6.59333333333333","11.2605777777778","7.01925925925926","15.1719777777778","6.63518518518519","11.331237037037"
"312","MT454645","7.00666666666667","15.3494888888889","6.6","11.2828222222222","7.02","15.1656925925926","6.63555555555556","11.3212481481481"
"313","AF351828","7.02888888888889","15.4099111111111","6.61333333333333","11.2543555555556","7.00444444444444","15.100637037037","6.62740740740741","11.3302666666667"
"314","AF351831","7.02222222222222","15.3764222222222","6.61333333333333","11.2875333333333","6.99777777777778","15.1239592592593","6.61851851851852","11.3313666666667"
"315","AF351832","7.03777777777778","15.4555777777778","6.61777777777778","11.2555777777778","7.00740740740741","15.1320759259259","6.62814814814815","11.3394833333333"
"316","AF351833","7.02888888888889","15.4458222222222","6.61111111111111","11.2680444444444","7","15.1297722222222","6.62074074074074","11.3371796296296"
"317","AF351855","7.02666666666667","15.3893333333333","6.61333333333333","11.256","6.99555555555556","15.0848203703704","6.62185185185185","11.3477833333333"
"318","AF351861","7.03333333333333","15.4255111111111","6.61555555555556","11.2477333333333","7.00666666666667","15.1142444444444","6.62740740740741","11.3216518518519"
"319","AF351862","7.03111111111111","15.4556666666667","6.61111111111111","11.2556666666667","7.00740740740741","15.1206722222222","6.62925925925926","11.3391907407407"
"320","AY039227","7.02888888888889","15.3822444444444","6.62","11.2933555555556","7.00148148148148","15.1209092592593","6.62333333333333","11.3394277777778"
"321","AY039228","7.02666666666667","15.4239555555556","6.61111111111111","11.2684","7.00296296296296","15.1116018518519","6.62703703703704","11.3523425925926"
"322","AY039229","7.03111111111111","15.4424222222222","6.61333333333333","11.2646444444444","7.00740740740741","15.1226166666667","6.62925925925926","11.3411351851852"
"323","GU644652","7.02666666666667","15.3842222222222","6.61555555555556","11.2731111111111","7.00740740740741","15.1009444444444","6.63148148148148","11.3416851851852"
"324","GU644654","7.02666666666667","15.4270444444444","6.61111111111111","11.2714888888889","7.00296296296296","15.1116018518519","6.62703703703704","11.3523425925926"
"325","GU644655","7.02666666666667","15.4239555555556","6.61111111111111","11.2684","7.00296296296296","15.1116018518519","6.62703703703704","11.3523425925926"
"326","GU644656","7.02666666666667","15.4239555555556","6.61111111111111","11.2684","7.00296296296296","15.1116018518519","6.62703703703704","11.3523425925926"
"327","GU644657","7.02666666666667","15.4310444444444","6.60888888888889","11.2532666666667","7.00074074074074","15.1032796296296","6.62333333333333","11.3292055555556"
"328","GU644658","7.02666666666667","15.4310444444444","6.60888888888889","11.2532666666667","7.00074074074074","15.1032796296296","6.62333333333333","11.3292055555556"
"329","GU644659","7.03555555555556","15.4643555555556","6.61555555555556","11.2643555555556","7.00740740740741","15.1098833333333","6.63148148148148","11.3506240740741"
"330","GU644660","7.03111111111111","15.4238888888889","6.61555555555556","11.2683333333333","7.00740740740741","15.1098833333333","6.63148148148148","11.3506240740741"
"331","GU644661","7.03555555555556","15.4594666666667","6.61555555555556","11.2594666666667","7.00740740740741","15.1098833333333","6.63148148148148","11.3506240740741"
"332","GU644662","7.03111111111111","15.4238888888889","6.61555555555556","11.2683333333333","7.00740740740741","15.1098833333333","6.63148148148148","11.3506240740741"
"333","GU644663","7.03111111111111","15.4451777777778","6.61555555555556","11.2896222222222","7.00740740740741","15.1365388888889","6.6287037037037","11.3495018518518"
"334","GU644664","7.03111111111111","15.3913333333333","6.62","11.2802222222222","7.00740740740741","15.1098833333333","6.63148148148148","11.3506240740741"
"335","GU644665","7.03333333333333","15.4231777777778","6.61777777777778","11.2676222222222","7.00962962962963","15.1141574074074","6.6337037037037","11.3548981481482"
"336","GU644666","7.03111111111111","15.4072666666667","6.61777777777778","11.2739333333333","7.00740740740741","15.1098833333333","6.63148148148148","11.3506240740741"
"337","GU644667","7.03111111111111","15.4379555555556","6.61333333333333","11.2601777777778","7.00740740740741","15.1098833333333","6.63148148148148","11.3506240740741"
"338","GU644668","7.03555555555556","15.4600666666667","6.61555555555556","11.2600666666667","7.00740740740741","15.1098833333333","6.63148148148148","11.3506240740741"
"339","GU644669","7.03111111111111","15.4347111111111","6.61333333333333","11.2569333333333","7.00740740740741","15.1098833333333","6.63148148148148","11.3506240740741"
"340","GU644670","7.03111111111111","15.4512222222222","6.61111111111111","11.2512222222222","7.00740740740741","15.1098833333333","6.63148148148148","11.3506240740741"
"341","GU644671","7.03111111111111","15.4547555555556","6.61111111111111","11.2547555555556","7.00740740740741","15.1098833333333","6.63148148148148","11.3506240740741"
"342","GU644676","7.03111111111111","15.4694222222222","6.60888888888889","11.2472","7.00740740740741","15.1226166666667","6.62925925925926","11.3411351851852"
"343","GU644677","7.03111111111111","15.4387111111111","6.61333333333333","11.2609333333333","7.00740740740741","15.1226166666667","6.62925925925926","11.3411351851852"
"344","GU644684","7.02888888888889","15.4245111111111","6.61333333333333","11.2689555555556","7.00296296296296","15.1116018518519","6.62703703703704","11.3523425925926"
"345","GU644689","7.02888888888889","15.4195333333333","6.61333333333333","11.2639777777778","7.00296296296296","15.1087240740741","6.62703703703704","11.3494648148148"
"346","GU644690","7.02888888888889","15.4195333333333","6.61333333333333","11.2639777777778","7.00296296296296","15.1087240740741","6.62703703703704","11.3494648148148"
"347","GU644695","7.02888888888889","15.4195333333333","6.61333333333333","11.2639777777778","7.00296296296296","15.1087240740741","6.62703703703704","11.3494648148148"
"348","JQ685925","7.02888888888889","15.4195333333333","6.61333333333333","11.2639777777778","7.00296296296296","15.1087240740741","6.62703703703704","11.3494648148148"
"349","AF351845","7.04","15.4180666666667","6.62444444444444","11.2625111111111","6.99407407407407","15.1130981481481","6.61277777777778","11.3001351851852"
"350","AF351846","7.03111111111111","15.3888444444444","6.62","11.2777333333333","6.98740740740741","15.1166037037037","6.60611111111111","11.3036407407407"
"351","AF351858","7.03111111111111","15.4057333333333","6.61777777777778","11.2724","6.98666666666667","15.1179185185185","6.60314814814815","11.2827333333333"
"352","AF394883","7.03555555555556","15.3799111111111","6.62444444444444","11.2688","6.99407407407407","15.1130981481481","6.61277777777778","11.3001351851852"
"353","AF394884","7.04","15.3878","6.62888888888889","11.2766888888889","6.99407407407407","15.1130981481481","6.61277777777778","11.3001351851852"
"354","GU644712","7.04","15.3873333333333","6.62888888888889","11.2762222222222","6.99407407407407","15.1130981481481","6.61277777777778","11.3001351851852"
"355","GU644713","7.04","15.3896888888889","6.62888888888889","11.2785777777778","6.99111111111111","15.1156685185185","6.6087037037037","11.2915944444444"
"356","GU644714","7.04","15.3878444444444","6.62888888888889","11.2767333333333","6.99407407407407","15.1130981481481","6.61277777777778","11.3001351851852"
"357","GU644715","7.04","15.3873333333333","6.62888888888889","11.2762222222222","6.99407407407407","15.1130981481481","6.61277777777778","11.3001351851852"
"358","GU644716","7.04","15.3862444444444","6.62888888888889","11.2751333333333","6.99407407407407","15.1102203703704","6.61277777777778","11.2972574074074"
"359","GU644717","7.04444444444444","15.4051333333333","6.63111111111111","11.2718","6.99407407407407","15.1130981481481","6.61277777777778","11.3001351851852"
"360","GU644718","7.04444444444444","15.4235111111111","6.62888888888889","11.2679555555556","6.99407407407407","15.1130981481481","6.61277777777778","11.3001351851852"
"361","GU644719","7.04","15.3878","6.62888888888889","11.2766888888889","6.99407407407407","15.1130981481481","6.61277777777778","11.3001351851852"
"362","GU644720","7.04","15.3878","6.62888888888889","11.2766888888889","6.99407407407407","15.1130981481481","6.61277777777778","11.3001351851852"
"363","GU644721","7.04","15.4037555555556","6.62666666666667","11.2704222222222","6.99407407407407","15.1130981481481","6.61277777777778","11.3001351851852"
"364","JQ685947","7.04","15.3873333333333","6.62888888888889","11.2762222222222","6.99407407407407","15.1130981481481","6.61277777777778","11.3001351851852"
"365","AY854505","7.01111111111111","15.4856","6.58666666666667","11.2411555555556","7.00962962962963","15.1715611111111","6.62592592592593","11.3345240740741"
"366","AY854525","7.01111111111111","15.4835555555556","6.58666666666667","11.2391111111111","7.00962962962963","15.1686833333333","6.62592592592593","11.3316462962963"
"367","AY854531","7.00444444444444","15.4939777777778","6.58","11.2495333333333","7.00296296296296","15.1557722222222","6.62185185185185","11.3446611111111"
"368","AY854544","7.00666666666667","15.4973111111111","6.58","11.2306444444444","7.00740740740741","15.1589","6.62518518518518","11.3366777777778"
"369","AY854546","7.00666666666667","15.4975111111111","6.58","11.2308444444444","7.00740740740741","15.1589","6.62518518518518","11.3366777777778"
"370","AY854558","7.00666666666667","15.4205555555556","6.59333333333333","11.2872222222222","7.00740740740741","15.1490444444444","6.62740740740741","11.3490444444444"
"371","AY854567","7.00444444444444","15.4489777777778","6.58444444444444","11.2489777777778","7.01185185185185","15.1681314814815","6.62833333333333","11.3329462962963"
"372","AY854573","7.00666666666667","15.4311333333333","6.58888888888889","11.2533555555555","7.01185185185185","15.1681314814815","6.62833333333333","11.3329462962963"
"373","AY854576","7.00888888888889","15.5490888888889","6.57555555555556","11.2157555555556","7.01185185185185","15.1694296296296","6.62814814814815","11.3323925925926"
"374","EU345002","7.01111111111111","15.2426","6.61777777777778","11.3092666666667","7.01185185185185","15.2154351851852","6.62481481481482","11.3450648148148"
"375","EU345003","7.02666666666667","15.2338888888889","6.63333333333333","11.3005555555556","7.01111111111111","15.103387037037","6.63314814814815","11.3237574074074"
"376","EU345004","7.02","15.2915777777778","6.62","11.2915777777778","7.01185185185185","15.2078407407407","6.62314814814815","11.3208037037037"
"377","JQ685938","7.03555555555556","15.2681111111111","6.63777777777778","11.2903333333333","7.01555555555556","15.2119537037037","6.62685185185185","11.3249166666667"
"378","JQ685968","7.03555555555556","15.2891333333333","6.63333333333333","11.2669111111111","7.01555555555556","15.2119537037037","6.62685185185185","11.3249166666667"
"379","MW055084","7.02222222222222","15.2872666666667","6.62222222222222","11.2872666666667","7.01703703703704","15.2095444444444","6.62944444444444","11.3336185185185"
"380","MW055085","7.01555555555556","15.2511777777778","6.62","11.2956222222222","7.01481481481482","15.2052703703704","6.62722222222222","11.3293444444444"
"381","MW055086","7.03333333333333","15.2891333333333","6.63333333333333","11.2891333333333","7.01111111111111","15.2039574074074","6.62388888888889","11.3317351851852"
"382","MW055087","7.04","15.2904888888889","6.64","11.2904888888889","7.01703703703704","15.2104962962963","6.62777777777778","11.3179037037037"
"383","AF351849","7.04222222222222","15.3974444444444","6.63333333333333","11.3085555555556","7.00518518518518","15.1128240740741","6.62796296296296","11.3406018518518"
"384","AF394876","7.03555555555556","15.3813333333333","6.62888888888889","11.3146666666667","7.00296296296296","15.1120777777778","6.62574074074074","11.3398555555556"
"385","GU644760","7.04222222222222","15.3772666666667","6.63333333333333","11.2883777777778","7.01185185185185","15.0915648148148","6.63537037037037","11.32675"
"386","GU644761","7.03777777777778","15.4084","6.62666666666667","11.2972888888889","7.00518518518518","15.1254240740741","6.62574074074074","11.3309796296296"
"387","GU644762","7.04222222222222","15.4372666666667","6.62666666666667","11.2817111111111","7.00518518518518","15.1230240740741","6.62574074074074","11.3285796296296"
"388","GU644763","7.04222222222222","15.4093111111111","6.62888888888889","11.2759777777778","7.01185185185185","15.0915648148148","6.63537037037037","11.32675"
"389","GU644764","7.04444444444444","15.4255111111111","6.63111111111111","11.2921777777778","7.00518518518518","15.1230240740741","6.62574074074074","11.3285796296296"
"390","GU644765","7.04222222222222","15.4120444444444","6.63111111111111","11.3009333333333","7.00518518518518","15.1102907407407","6.62796296296296","11.3380685185185"
"391","GU644766","7.04222222222222","15.4293111111111","6.62888888888889","11.2959777777778","7.00518518518518","15.1102907407407","6.62796296296296","11.3380685185185"
