"","accessions","cpg","upa"
"4857","Node34",0.557567074759052,0.703270609318997
"4858","Node34",0.529705968545472,0.670937408169262
"4859","Node34",0.519884992959757,0.683650347658324
"4860","Node34",0.515348501263994,0.684412470023981
"4861","Node34",0.537013379284392,0.690350254789396
"4862","Node34",0.540530303030303,0.705256739409499
"4863","Node34",0.532699059687639,0.717473349244232
"4864","Node34",0.543619047619048,0.694581785577046
"4865","Node34",0.576253324140648,0.713092518560822
"4866","Node34",0.52498707393708,0.705872905745709
"4867","Node34",0.531177062374245,0.691349525084465
"4868","Node34",0.516737748450954,0.672457381569479
"4869","Node34",0.519759606629029,0.71473042199229
"4870","Node34",0.525959795190564,0.697256671874297
"4871","Node34",0.547654395798616,0.724071443068804
"4872","Node34",0.508190883190883,0.681510451960993
"4873","Node34",0.530493931356,0.7016001328123
"4874","Node34",0.567892390958294,0.706235859728507
"4875","Node34",0.540530303030303,0.68789207116413
"4876","Node34",0.559523450459961,0.693427109974425
"4877","Node34",0.52931328320802,0.685003840245776
"4878","Node34",0.575765627460243,0.712611549237315
"4879","Node34",0.542433578745198,0.722842047217841
"4880","Node34",0.547986884471096,0.692557074079826
"4881","Node34",0.528328130003202,0.693537969624301
"4882","Node34",0.527462537462537,0.69485769935545
"4883","Node34",0.536763541336712,0.700811621174524
"4884","Node34",0.53993332515237,0.701095993953137
"4885","Node34",0.537630997114841,0.716946859903382
"4886","Node34",0.56889627879389,0.700187109098998
"4887","Node34",0.528645520445352,0.684797839871518
"4888","Node34",0.552003570720095,0.691215221266372
"4889","Node34",0.542017410585965,0.716527327960634
"4890","Node34",0.539830761572922,0.677914090736925
"4891","Node34",0.542607268651937,0.684233070785597
"4892","Node34",0.566623981258128,0.717131628116745
"4893","Node34",0.57186366641954,0.693928477736472
"4894","Node34",0.554644209687064,0.704741075208128
"4895","Node34",0.521987147800297,0.691791580212919
"4896","Node34",0.517028985507246,0.717678889737713
"4897","Node34",0.554036834245893,0.724989710346247
"4898","Node34",0.530829940179963,0.700615945725362
"4899","Node34",0.51682092555332,0.683167368824205
"4900","Node34",0.536662465441535,0.722074636306135
"4901","Node33",0.544831605176433,0.700982456140351
"4902","Node33",0.532699059687639,0.699509803921569
"4903","Node33",0.568865856089296,0.696464121039315
"4904","Node33",0.513688900996264,0.709161054077029
"4905","Node33",0.559871311989956,0.697004233148811
"4906","Node33",0.535242964732359,0.702309256453096
"4907","Node33",0.533560370265573,0.69784826044432
"4908","Node33",0.536477067203154,0.686752786220871
"4909","Node33",0.578845958827705,0.687819882670049
"4910","Node33",0.57513172381252,0.695125515539246
"4911","Node33",0.540530303030303,0.669927200699696
"4912","Node33",0.539368982255113,0.680355647187681
"4913","Node33",0.534567572629856,0.69325689856199
"4914","Node33",0.569871110090552,0.695793876870172
"4915","Node33",0.548668447466408,0.697449601381201
"4916","Node33",0.564310430054375,0.67445549426359
"4917","Node33",0.560762353865802,0.695541128073151
"4918","Node33",0.545176695319962,0.71881376249745
"4919","Node33",0.541377554586025,0.687538544557509
"4920","Node33",0.592889363722697,0.691590415632754
"4921","Node33",0.529855089916506,0.709895913056789
"4922","Node33",0.532935642764858,0.707351483260886
"4923","Node33",0.546743295019157,0.708391408114559
"4924","Node33",0.534567572629856,0.674586522645737
"4925","Node33",0.515007518796992,0.702856740782437
"4926","Node33",0.52498707393708,0.706235859728507
"4927","Node33",0.571524860799062,0.697799511002445
"4928","Node33",0.531701274898794,0.689858723101095
"4929","Node33",0.541718281718282,0.686436112215709
"4930","Node33",0.532285544342847,0.719391727183388
"4931","Node33",0.565764694221429,0.672961012952615
"4932","Node33",0.510219891544008,0.679309612799053
"4933","Node33",0.565350572047001,0.685615185141308
"4934","Node33",0.55376615312973,0.70227760388984
"4935","Node33",0.536763541336712,0.672452747366247
"4936","Node33",0.545176695319962,0.719602961828163
"4937","Node33",0.518531976744186,0.724429835137639
"4938","Node33",0.534581388520457,0.679722331601611
"4939","Node33",0.527441460880684,0.70266346922462
"4940","Node33",0.528209624001558,0.681337153023049
"4941","Node33",0.510798234100943,0.697889317889318
"4942","Node33",0.568605183989799,0.68789207116413
"4943","Node33",0.516737748450954,0.690631905395681
"4944","Node33",0.517643739545757,0.690425261013496
"4945","Node33",0.511103151862464,0.68789207116413
"4946","Node33",0.576423645320197,0.69325689856199
"4947","Node33",0.507287593316744,0.700811621174524
"4948","Node33",0.52562468889995,0.687710843373494
"4949","Node33",0.535242964732359,0.701954692556634
"4950","Node33",0.529385348328647,0.680255983282724
"4951","Node33",0.530493931356,0.700615945725362
"4952","Node33",0.517028985507246,0.699509803921569
"4953","Node33",0.556708146606914,0.686242449890355
"4954","Node33",0.52498707393708,0.698118430115418
"4955","Node33",0.531701274898794,0.690425261013496
"4956","Node33",0.560432007854688,0.722353460360314
"4957","Node33",0.522471395881007,0.69394341290893
"4958","Node33",0.534229804112028,0.706319089259198
"4959","Node33",0.57186366641954,0.721320391331333
"4960","Node33",0.533054013124684,0.69107198613421
"4961","Node33",0.558675313202698,0.683603730199285
"4962","Node33",0.559523450459961,0.700794683402214
"4963","Node33",0.543619047619048,0.675870455709165
"4964","Node33",0.535769371270853,0.695987331749802
"4965","Node33",0.529663737410216,0.712189753466379
"4966","Node33",0.544175497752087,0.684556932877921
"4967","Node33",0.576478311366965,0.707351483260886
"4968","Node33",0.538292782195221,0.680732833088368
"4969","Node33",0.534944275582573,0.688391814350277
"4970","Node33",0.541718281718282,0.686638694279775
"4971","Node33",0.504101738823252,0.705273357481482
"4972","Node33",0.514677299777586,0.71178896882494
"4973","Node33",0.51257183908046,0.695793876870172
"4974","Node33",0.536763541336712,0.691590415632754
"4975","Node33",0.538875280669524,0.700914981643692
"4976","Node33",0.519348048473403,0.695125515539246
"4977","Node33",0.543619047619048,0.685218738595694
"4978","Node33",0.537956349206349,0.708330110105464
"4979","Node33",0.521289117993262,0.704825227963526
"4980","Node33",0.538292782195221,0.707937632884479
"4981","Node33",0.559068169489482,0.693356178396072
"4982","Node33",0.545752818035427,0.671537952787953
"4983","Node33",0.521289117993262,0.686565841367915
"4984","Node33",0.515348501263994,0.684797839871518
"4985","Node33",0.542607268651937,0.694137224782386
"4986","Node33",0.545176695319962,0.682592224093066
"4987","Node33",0.532935642764858,0.688584126984127
"4988","Node33",0.542070275403609,0.731260489129739
"4989","Node33",0.56918919457934,0.704352564102564
"4990","Node33",0.546743295019157,0.699509803921569
"4991","Node33",0.522979853008182,0.691041162227603
"4992","Node33",0.569871110090552,0.677692208959055
"4993","Node33",0.556563393803628,0.675870455709165
"4994","Node33",0.547980920813291,0.724429835137639
"4995","Node33",0.584485514485514,0.695793876870172
"4996","Node33",0.53577709712479,0.700087791778558
"4997","Node33",0.524684487727318,0.679309612799053
"4998","Node33",0.561457349700976,0.694746476770378
"4999","Node33",0.556886407300672,0.703270609318997
"5000","Node33",0.524127182663768,0.689371980676328
"5001","Node32",0.519460033368724,0.69784826044432
"5002","Node32",0.555624332338289,0.704741075208128
"5003","Node32",0.525300461636422,0.697669332063892
"5004","Node32",0.572806218854329,0.678417453598177
"5005","Node32",0.512786728154758,0.678720176881942
"5006","Node32",0.517643739545757,0.699719167308782
"5007","Node32",0.548318924111431,0.715765079365079
"5008","Node32",0.527805268156145,0.676910256410256
"5009","Node32",0.587864877589454,0.696260587844959
"5010","Node32",0.527462537462537,0.686242449890355
"5011","Node32",0.532699059687639,0.681340718105424
"5012","Node32",0.544175497752087,0.67426506270273
"5013","Node32",0.550976447397834,0.705026128266033
"5014","Node32",0.571882392039568,0.689371980676328
"5015","Node32",0.53153534072262,0.683167368824205
"5016","Node32",0.529663737410216,0.694137224782386
"5017","Node32",0.543619047619048,0.71178896882494
"5018","Node32",0.539830761572922,0.707072072072072
"5019","Node32",0.538999055712937,0.699338397451605
"5020","Node32",0.518280871670702,0.691190904108192
"5021","Node32",0.551456599286564,0.672157697767454
"5022","Node32",0.518531976744186,0.716420092020641
"5023","Node32",0.536052225471085,0.69394341290893
"5024","Node32",0.530168994567673,0.682775119617225
"5025","Node32",0.576478311366965,0.697644444444444
"5026","Node32",0.539569154045823,0.719267627286302
"5027","Node32",0.597035443189289,0.687710843373494
"5028","Node32",0.528645520445352,0.721537378392217
"5029","Node32",0.543619047619048,0.684797839871518
"5030","Node32",0.537630997114841,0.6899319254274
"5031","Node32",0.535470237389896,0.701015467949091
"5032","Node32",0.528645520445352,0.685916991386382
"5033","Node32",0.538999055712937,0.688892750936547
"5034","Node32",0.554036834245893,0.696705725151609
"5035","Node32",0.556563393803628,0.711984750402989
"5036","Node32",0.568605183989799,0.697458455522972
"5037","Node32",0.527726136931534,0.694137224782386
"5038","Node32",0.530781912861652,0.70266346922462
"5039","Node32",0.554754784688995,0.669927200699696
"5040","Node32",0.549876494417548,0.691791580212919
"5041","Node32",0.562702708031428,0.675163652861495
"5042","Node32",0.568242906918865,0.688082241981214
"5043","Node32",0.528328130003202,0.712189753466379
"5044","Node32",0.535432511915627,0.686752786220871
"5045","Node32",0.520500004929071,0.702127384081522
"5046","Node32",0.544549902152642,0.695943661239141
"5047","Node32",0.552815082644628,0.681145584725537
"5048","Node32",0.563413647086693,0.701636798861357
"5049","Node32",0.528889669163546,0.663025979975133
"5050","Node32",0.543978973556438,0.70266346922462
"5051","Node32",0.53153534072262,0.701179278393935
"5052","Node32",0.546401725076077,0.717473349244232
"5053","Node32",0.542070275403609,0.69502691617534
"5054","Node32",0.532724236172512,0.705273357481482
"5055","Node32",0.514357803676559,0.72091446842526
"5056","Node32",0.549876494417548,0.672452747366247
"5057","Node32",0.528544276036844,0.709922364924132
"5058","Node32",0.534229804112028,0.69784826044432
"5059","Node32",0.528645520445352,0.702304176919881
"5060","Node32",0.583762372286079,0.677692208959055
"5061","Node32",0.543270483098563,0.711602393617021
"5062","Node32",0.52650000498589,0.696231623547538
"5063","Node32",0.583599329689183,0.687538544557509
"5064","Node32",0.527130776833761,0.696231623547538
"5065","Node32",0.543985689988857,0.688818875038323
"5066","Node32",0.53153534072262,0.7016001328123
"5067","Node32",0.526305821371611,0.715219277108434
"5068","Node32",0.525959795190564,0.706235859728507
"5069","Node32",0.543953788411916,0.686977113340359
"5070","Node32",0.551249034251867,0.681827280064568
"5071","Node32",0.542607268651937,0.675870455709165
"5072","Node32",0.511103151862464,0.715812625405155
"5073","Node32",0.522307296612852,0.681827280064568
"5074","Node32",0.52931328320802,0.702304176919881
"5075","Node32",0.533420217817381,0.708197597475313
"5076","Node32",0.543619047619048,0.693728731161886
"5077","Node32",0.518781626136084,0.693877154082546
"5078","Node32",0.539830761572922,0.67952380952381
"5079","Node32",0.547096331571088,0.690631905395681
"5080","Node32",0.546743295019157,0.685857175332056
"5081","Node32",0.541377554586025,0.686242449890355
"5082","Node32",0.523799603174603,0.698743637652213
"5083","Node32",0.547986884471096,0.67477004793367
"5084","Node32",0.506737161908895,0.672961012952615
"5085","Node32",0.523799603174603,0.707755233494364
"5086","Node32",0.514048991354467,0.648885615473293
"5087","Node32",0.549876494417548,0.709835589004813
"5088","Node32",0.542933237214146,0.694137224782386
"5089","Node32",0.568979266347687,0.660750115758605
"5090","Node32",0.572230576441103,0.657405926276658
"5091","Node32",0.547980920813291,0.688391814350277
"5092","Node32",0.526200916882599,0.676910256410256
"5093","Node32",0.532355313571285,0.698061065016581
"5094","Node32",0.533054013124684,0.699118141097424
"5095","Node32",0.564310430054375,0.691041162227603
"5096","Node32",0.530493931356,0.691517037339319
"5097","Node32",0.537662549261209,0.694338072669826
"5098","Node32",0.518104564901676,0.704599792099792
"5099","Node32",0.54590116074215,0.692073053999209
"5100","Node32",0.545874529190207,0.6689323801711
"5101","Node31",0.560432007854688,0.705273357481482
"5102","Node31",0.52279573394122,0.73988315038697
"5103","Node31",0.537476459510358,0.691398300978714
"5104","Node31",0.534944275582573,0.73410011812974
"5105","Node31",0.527462537462537,0.686436112215709
"5106","Node31",0.56918919457934,0.704542248554098
"5107","Node31",0.543978973556438,0.703491238291579
"5108","Node31",0.558495905587669,0.683167368824205
"5109","Node31",0.52137891535332,0.682179656965664
"5110","Node31",0.527462537462537,0.704352564102564
"5111","Node31",0.528973891438075,0.675667202006565
"5112","Node31",0.52439266630912,0.734166795287339
"5113","Node31",0.510219891544008,0.697669332063892
"5114","Node31",0.542433578745198,0.71432422025414
"5115","Node31",0.550202669303015,0.710680352626915
"5116","Node31",0.542433578745198,0.677092550558484
"5117","Node31",0.542035958470499,0.692532184337721
"5118","Node31",0.536763541336712,0.691590415632754
"5119","Node31",0.557247735082787,0.699107702759197
"5120","Node31",0.527130776833761,0.686436112215709
"5121","Node31",0.571882392039568,0.689371980676328
"5122","Node31",0.535769371270853,0.705236079783055
"5123","Node31",0.535242964732359,0.693877154082546
"5124","Node31",0.52348281298024,0.689371980676328
"5125","Node31",0.556335282651072,0.713143428285857
"5126","Node31",0.50966253523302,0.677110037630405
"5127","Node31",0.538640336935791,0.65295035058775
"5128","Node31",0.511418616226979,0.706049799196787
"5129","Node31",0.521987147800297,0.672961012952615
"5130","Node31",0.515348501263994,0.720725501227496
"5131","Node31",0.507879387048937,0.710239355685263
"5132","Node31",0.507407846390897,0.711365902293121
"5133","Node31",0.53153534072262,0.709895913056789
"5134","Node31",0.52498707393708,0.697458455522972
"5135","Node31",0.525175061669452,0.698743637652213
"5136","Node31",0.521977687008474,0.705236079783055
"5137","Node31",0.52562468889995,0.68789207116413
"5138","Node31",0.554959464714857,0.7135
"5139","Node31",0.52348281298024,0.671533740749336
"5140","Node31",0.540729734850373,0.66813114922329
"5141","Node31",0.531390901771337,0.708594346829641
"5142","Node31",0.544549902152642,0.705718524688305
"5143","Node31",0.54767949929145,0.703356853792674
"5144","Node31",0.523990208078335,0.710276781945223
"5145","Node31",0.549876494417548,0.692001810422863
"5146","Node31",0.532355313571285,0.699509803921569
"5147","Node31",0.538018667970979,0.703151058775964
"5148","Node31",0.52931328320802,0.667625871616079
"5149","Node31",0.56918919457934,0.695588593711918
"5150","Node31",0.554036834245893,0.679104285640788
"5151","Node31",0.582362016622704,0.699780616853788
"5152","Node31",0.526077845473243,0.702079506691157
"5153","Node31",0.547460878344271,0.726555290373906
"5154","Node31",0.52498707393708,0.715407754010695
"5155","Node31",0.548976089015151,0.721632240245847
"5156","Node31",0.521977687008474,0.722513354092301
"5157","Node31",0.536423710034821,0.692001810422863
"5158","Node31",0.511418616226979,0.705872905745709
"5159","Node31",0.532410407461954,0.686057692307692
"5160","Node31",0.524069956723707,0.681664428837017
"5161","Node31",0.541048052362707,0.686638694279775
"5162","Node31",0.557585230047866,0.680056143099621
"5163","Node31",0.514048991354467,0.711602393617021
"5164","Node31",0.561104120792702,0.685309693162349
"5165","Node31",0.525959795190564,0.715605531660462
"5166","Node31",0.550888897687678,0.699929653365344
"5167","Node31",0.509961583132315,0.680732833088368
"5168","Node31",0.576253324140648,0.686267246365509
"5169","Node31",0.523176773682124,0.699131017766432
"5170","Node31",0.514357803676559,0.685442551556296
"5171","Node31",0.536423710034821,0.690720052663169
"5172","Node31",0.545176695319962,0.7016001328123
"5173","Node31",0.528645520445352,0.685442551556296
"5174","Node31",0.52650000498589,0.696008214606597
"5175","Node31",0.538999055712937,0.663172570484354
"5176","Node31",0.522979853008182,0.691791580212919
"5177","Node31",0.531390901771337,0.72635651023109
"5178","Node31",0.519003455173668,0.707837301587302
"5179","Node31",0.543316541705717,0.717750574832776
"5180","Node31",0.533560370265573,0.71665691908661
"5181","Node31",0.505639874800685,0.722536335841193
"5182","Node31",0.550202669303015,0.691791580212919
"5183","Node31",0.553364753609354,0.68893266129811
"5184","Node31",0.548668447466408,0.69784826044432
"5185","Node31",0.524465591226955,0.698743637652213
"5186","Node31",0.524465591226955,0.681365337462899
"5187","Node31",0.530168994567673,0.692939748258897
"5188","Node31",0.542933237214146,0.711097765880647
"5189","Node31",0.545072574484339,0.716926349305773
"5190","Node31",0.557924812030075,0.721763737987464
"5191","Node31",0.535242964732359,0.685318588320808
"5192","Node31",0.547096331571088,0.698762464387464
"5193","Node31",0.534581388520457,0.698513705945176
"5194","Node31",0.542933237214146,0.685218738595694
"5195","Node31",0.513884443021767,0.695392349222226
"5196","Node31",0.523131129010906,0.703355450236967
"5197","Node31",0.545176695319962,0.701824197442547
"5198","Node31",0.558675313202698,0.675109963175123
"5199","Node31",0.521502508790644,0.684412470023981
"5200","Node31",0.546401725076077,0.68154464348258
"5201","Node67",0.514357803676559,0.703059115601426
"5202","Node67",0.512883999081497,0.696231623547538
"5203","Node67",0.481941354100445,0.699131017766432
"5204","Node67",0.520823469065657,0.70250032387615
"5205","Node67",0.511418616226979,0.716254826254826
"5206","Node67",0.540530303030303,0.705705165670098
"5207","Node67",0.521157623555191,0.694102158348034
"5208","Node67",0.492986941200857,0.684625458694778
"5209","Node67",0.527462537462537,0.686057692307692
"5210","Node67",0.520961362944935,0.69541910331384
"5211","Node67",0.514048991354467,0.694137224782386
"5212","Node67",0.501818583715135,0.701179278393935
"5213","Node67",0.50827363022063,0.68670060532381
"5214","Node67",0.51716952070309,0.719189792663477
"5215","Node67",0.514048991354467,0.693019451473558
"5216","Node67",0.539497771410379,0.715407754010695
"5217","Node67",0.475293887147335,0.697431185486393
"5218","Node67",0.509133723419438,0.684360644151648
"5219","Node67",0.516156257535568,0.673671451355662
"5220","Node67",0.496932452501664,0.735937106918239
"5221","Node67",0.513540260908682,0.687070681132439
"5222","Node67",0.488030095759234,0.672667278193956
"5223","Node67",0.505311614730878,0.685857175332056
"5224","Node67",0.508936577810386,0.69413630161217
"5225","Node67",0.48859036071781,0.699719167308782
"5226","Node67",0.492019065003549,0.677532080297285
"5227","Node67",0.521977687008474,0.705236079783055
"5228","Node67",0.496905842088507,0.669548282599753
"5229","Node67",0.498333732439336,0.686057692307692
"5230","Node67",0.515891460857529,0.69675117370892
"5231","Node67",0.530829940179963,0.683167368824205
"5232","Node67",0.484298576590605,0.68789207116413
"5233","Node67",0.497757624078134,0.71432422025414
"5234","Node67",0.491152413346291,0.713481937166148
"5235","Node67",0.503904515920739,0.708594346829641
"5236","Node67",0.48671802897155,0.675667202006565
"5237","Node67",0.510392822105952,0.703151058775964
"5238","Node67",0.483632376395534,0.669927200699696
"5239","Node67",0.517330970171799,0.699118141097424
"5240","Node67",0.491783101448419,0.71238054485808
"5241","Node67",0.521225649350649,0.697263716319978
"5242","Node67",0.496322438749936,0.717770735878477
"5243","Node67",0.527030803936835,0.697256671874297
"5244","Node67",0.524127182663768,0.708330110105464
"5245","Node67",0.500144317994392,0.722698795783366
"5246","Node67",0.522638184985746,0.719054233017862
"5247","Node67",0.506382374709777,0.679929608782384
"5248","Node67",0.512786728154758,0.669371887550201
"5249","Node67",0.497529535991074,0.714709508398829
"5250","Node67",0.497253310375928,0.690463622767661
"5251","Node67",0.490913874048891,0.678816977877004
"5252","Node67",0.501818583715135,0.682966829604482
"5253","Node67",0.565014254038644,0.691791580212919
"5254","Node67",0.519139819717854,0.70712679313368
"5255","Node67",0.492648552049064,0.686752786220871
"5256","Node67",0.488777401676338,0.701824197442547
"5257","Node67",0.52769331908949,0.706719075202488
"5258","Node67",0.522338586680224,0.69541910331384
"5259","Node67",0.477464178869469,0.69325689856199
"5260","Node67",0.492328611438081,0.704450520239994
"5261","Node67",0.532355313571285,0.699937573255873
"5262","Node67",0.509334628845639,0.708540218470705
"5263","Node67",0.50421553712519,0.697658500971279
"5264","Node67",0.519139819717854,0.706507388412126
"5265","Node67",0.521858166543118,0.711550167722216
"5266","Node67",0.525706099058535,0.700279971059172
"5267","Node67",0.530493931356,0.718474755586147
"5268","Node67",0.505030587997371,0.680145656981621
"5269","Node67",0.52650000498589,0.66874879630224
"5270","Node67",0.505685097249081,0.69784826044432
"5271","Node67",0.532022732310917,0.68154464348258
"5272","Node67",0.536423710034821,0.691791580212919
"5273","Node67",0.498637221329233,0.686436112215709
"5274","Node67",0.495044107443751,0.681664428837017
"5275","Node67",0.502136429899965,0.692073053999209
"5276","Node67",0.527441460880684,0.665820843053913
"5277","Node67",0.543645599296669,0.680056143099621
"5278","Node67",0.510798234100943,0.698118430115418
"5279","Node67",0.501818583715135,0.710285502788662
"5280","Node67",0.543270483098563,0.684233070785597
"5281","Node67",0.518280871670702,0.692073053999209
"5282","Node67",0.540174924790309,0.688082241981214
"5283","Node67",0.520500004929071,0.693068345183976
"5284","Node67",0.517967332123412,0.672667278193956
"5285","Node67",0.495741850954858,0.700255044390638
"5286","Node67",0.526809945721584,0.67790973871734
"5287","Node67",0.525959795190564,0.697063965446318
"5288","Node67",0.488108651911469,0.709542933639319
"5289","Node67",0.521289117993262,0.67790973871734
"5290","Node67",0.503153207607995,0.719391727183388
"5291","Node67",0.506432437228285,0.693454540742277
"5292","Node67",0.506490213974242,0.686565841367915
"5293","Node67",0.479663865546218,0.691215221266372
"5294","Node67",0.519460033368724,0.680145656981621
"5295","Node67",0.534899779040404,0.685078500064876
"5296","Node67",0.492364869527499,0.711550167722216
"5297","Node67",0.501375281079345,0.674782097487411
"5298","Node67",0.514677299777586,0.685003840245776
"5299","Node67",0.513750825049503,0.676303317535545
"5300","Node67",0.50827363022063,0.721390205371248
"5301","Node66",0.535432511915627,0.688566639577407
"5302","Node66",0.50954175758778,0.700616944991763
"5303","Node66",0.526809945721584,0.695392349222226
"5304","Node66",0.552003570720095,0.682775119617225
"5305","Node66",0.546743295019157,0.68061278998779
"5306","Node66",0.541718281718282,0.677483511689378
"5307","Node66",0.537114443630024,0.700811621174524
"5308","Node66",0.515007518796992,0.693537969624301
"5309","Node66",0.511744665590819,0.680219787298459
"5310","Node66",0.529705968545472,0.661238847953636
"5311","Node66",0.515840102822601,0.701385165326184
"5312","Node66",0.528973891438075,0.702304176919881
"5313","Node66",0.515840102822601,0.692073053999209
"5314","Node66",0.557567074759052,0.684797839871518
"5315","Node66",0.539368982255113,0.708330110105464
"5316","Node66",0.531177062374245,0.69169345374764
"5317","Node66",0.523799603174603,0.690572977158343
"5318","Node66",0.542808236318682,0.677283630719499
"5319","Node66",0.528973891438075,0.70266346922462
"5320","Node66",0.534567572629856,0.703594135201765
"5321","Node66",0.535174292369034,0.701015467949091
"5322","Node66",0.528973891438075,0.693019451473558
"5323","Node66",0.542933237214146,0.703059115601426
"5324","Node66",0.532699059687639,0.68154464348258
"5325","Node66",0.515007518796992,0.675286970423661
"5326","Node66",0.541048052362707,0.7135
"5327","Node66",0.549691833590139,0.702309256453096
"5328","Node66",0.520644572818486,0.695789007092199
"5329","Node66",0.51682092555332,0.701179278393935
"5330","Node66",0.533560370265573,0.688785296022965
"5331","Node66",0.526305821371611,0.715219277108434
"5332","Node66",0.520133242884769,0.688391814350277
"5333","Node66",0.491507242953866,0.656104700107498
"5334","Node66",0.521289117993262,0.723103721298496
"5335","Node66",0.527462537462537,0.695588593711918
"5336","Node66",0.531538861170197,0.687916927246196
"5337","Node66",0.503264746780597,0.690038684719536
"5338","Node66",0.515840102822601,0.710086124401914
"5339","Node66",0.50974688711982,0.674313400580908
"5340","Node66",0.504719269170136,0.68944209937446
"5341","Node66",0.514357803676559,0.694354988443636
"5342","Node66",0.511342258497984,0.707937632884479
"5343","Node66",0.511418616226979,0.688706563706564
"5344","Node66",0.50827363022063,0.711779116313722
"5345","Node66",0.501214274245344,0.7016001328123
"5346","Node66",0.518830480230268,0.706139850024742
"5347","Node66",0.544497886312745,0.719391727183388
"5348","Node66",0.522338586680224,0.713861448834853
"5349","Node66",0.514357803676559,0.711425010386373
"5350","Node66",0.522338586680224,0.687588760397647
"5351","Node66",0.514357803676559,0.703491238291579
"5352","Node66",0.508936577810386,0.702423324498296
"5353","Node66",0.562253743104807,0.695943661239141
"5354","Node66",0.505030587997371,0.715565175443051
"5355","Node66",0.500701754385965,0.711097765880647
"5356","Node66",0.520644572818486,0.705455098587264
"5357","Node66",0.525912645052044,0.696464121039315
"5358","Node66",0.544831605176433,0.700794683402214
"5359","Node66",0.552113095238095,0.680180354267311
"5360","Node66",0.52048632218845,0.696918763953724
"5361","Node66",0.563107090820787,0.697263716319978
"5362","Node66",0.510630684359624,0.708540218470705
"5363","Node66",0.589159326832337,0.685857175332056
"5364","Node66",0.511418616226979,0.679309612799053
"5365","Node66",0.524127182663768,0.671732934394305
"5366","Node66",0.50535251740327,0.698061065016581
"5367","Node66",0.514677299777586,0.675870455709165
"5368","Node66",0.524127182663768,0.690350254789396
"5369","Node66",0.540246956724329,0.674385633270321
"5370","Node66",0.537662549261209,0.667285939968404
"5371","Node66",0.54590116074215,0.709895913056789
"5372","Node66",0.508190883190883,0.695789007092199
"5373","Node66",0.546071579625788,0.709027671609846
"5374","Node66",0.501818583715135,0.691517037339319
"5375","Node66",0.522307296612852,0.700811621174524
"5376","Node66",0.531701274898794,0.700901969789753
"5377","Node66",0.546743295019157,0.735435966608979
"5378","Node66",0.520133242884769,0.688995336899483
"5379","Node66",0.533242438014442,0.697449601381201
"5380","Node66",0.513206793206793,0.687538544557509
"5381","Node66",0.526662809719507,0.678720176881942
"5382","Node66",0.532699059687639,0.699309466984885
"5383","Node66",0.535597171190392,0.647224238026125
"5384","Node66",0.539569154045823,0.701095993953137
"5385","Node66",0.545533199195171,0.710711822848824
"5386","Node66",0.535242964732359,0.693068345183976
"5387","Node66",0.530025297141022,0.70266346922462
"5388","Node66",0.524311083894672,0.719471614399516
"5389","Node66",0.545190047021944,0.678037699497514
"5390","Node66",0.524069956723707,0.700616944991763
"5391","Node66",0.503579350675539,0.682209331973483
"5392","Node66",0.525835244022273,0.709235608681976
"5393","Node66",0.532355313571285,0.699118141097424
"5394","Node66",0.494710671764496,0.691590415632754
"5395","Node66",0.51154811286936,0.690854333283034
"5396","Node66",0.556886407300672,0.70266346922462
"5397","Node66",0.55054012345679,0.691041162227603
"5398","Node66",0.509961583132315,0.699131017766432
"5399","Node66",0.503579350675539,0.681145584725537
"5400","Node66",0.518830480230268,0.698061065016581
"5401","Node30",0.521987147800297,0.691590415632754
"5402","Node30",0.520961362944935,0.686948535233571
"5403","Node30",0.510290845518118,0.68973628583213
"5404","Node30",0.52279573394122,0.70295566502463
"5405","Node30",0.543978973556438,0.694354988443636
"5406","Node30",0.577128708964647,0.693454540742277
"5407","Node30",0.543619047619048,0.675667202006565
"5408","Node30",0.519021311733249,0.695125515539246
"5409","Node30",0.544831605176433,0.682775119617225
"5410","Node30",0.522158074483656,0.703568855008154
"5411","Node30",0.517330970171799,0.717678889737713
"5412","Node30",0.56113127646703,0.699509803921569
"5413","Node30",0.515348501263994,0.684797839871518
"5414","Node30",0.539497771410379,0.688082241981214
"5415","Node30",0.55829420970266,0.702856740782437
"5416","Node30",0.524643068690128,0.692295091263066
"5417","Node30",0.537956349206349,0.699554924853254
"5418","Node30",0.521977687008474,0.705236079783055
"5419","Node30",0.518301787804189,0.708594346829641
"5420","Node30",0.548635140330642,0.712611549237315
"5421","Node30",0.53379771918473,0.690631905395681
"5422","Node30",0.513463268365817,0.703059115601426
"5423","Node30",0.545874529190207,0.678037699497514
"5424","Node30",0.529552178927837,0.683167368824205
"5425","Node30",0.542607268651937,0.703059115601426
"5426","Node30",0.558826778057818,0.701179278393935
"5427","Node30",0.543619047619048,0.711602393617021
"5428","Node30",0.527726136931534,0.676082488747751
"5429","Node30",0.531177062374245,0.701179278393935
"5430","Node30",0.554526117724056,0.728258472627381
"5431","Node30",0.537849633009324,0.700255044390638
"5432","Node30",0.519460033368724,0.724622962473976
"5433","Node30",0.547096331571088,0.672667278193956
"5434","Node30",0.533048914753067,0.686485853962971
"5435","Node30",0.524465591226955,0.698932769643225
"5436","Node30",0.535242964732359,0.665345611376617
"5437","Node30",0.56113127646703,0.689687627187627
"5438","Node30",0.531210815047022,0.687146984564929
"5439","Node30",0.527462537462537,0.704949059460569
